# vis: 7m.ms
# From plot 0
# x y chan scan field ant1 ant2 ant1name ant2name time freq spw corr obs
# U V None None None None None None None MJD(seconds) GHz None None None
-7.19317 5.45553 0 122 13 5 7 J502@J502 J503@J503 5045211548.677 115.000000000 0 XX 2
-20.0769 0.464575 0 122 13 5 8 J502@J502 J504@J504 5045211548.677 115.000000000 0 YY 2
9.4475 -7.90323 0 122 13 5 9 J502@J502 J505@J505 5045211548.677 115.000000000 0 XX 2
-14.1812 -0.510738 0 122 13 6 7 J506@J506 J503@J503 5045211548.677 115.000000000 0 YY 2
-27.065 -5.50169 0 122 13 6 8 J506@J506 J504@J504 5045211548.677 115.000000000 0 XX 2
2.45946 -13.8695 0 122 13 6 9 J506@J506 J505@J505 5045211548.677 115.000000000 0 YY 2
-12.8837 -4.99095 0 122 13 7 8 J503@J503 J504@J504 5045211548.677 115.000000000 0 XX 2
16.6407 -13.3588 0 122 13 7 9 J503@J503 J505@J505 5045211548.677 115.000000000 0 YY 2
29.5244 -8.3678 0 122 13 8 9 J504@J504 J505@J505 5045211548.677 115.000000000 0 XX 2
12.3236 -4.47659 0 123 14 0 1 N601@N601 N602@N602 5045211578.677 115.000000000 0 XX 2
20.8747 39.3774 0 123 14 0 2 N601@N601 N604@N604 5045211578.677 115.000000000 0 YY 2
1.46337 33.7866 0 123 14 0 3 N601@N601 N606@N606 5045211578.677 115.000000000 0 XX 2
10.8212 12.9953 0 123 14 0 4 N601@N601 J501@J501 5045211578.677 115.000000000 0 YY 2
18.7442 17.0498 0 123 14 0 5 N601@N601 J502@J502 5045211578.677 115.000000000 0 XX 2
25.7373 23.0092 0 123 14 0 6 N601@N601 J506@J506 5045211578.677 115.000000000 0 YY 2
11.555 22.5125 0 123 14 0 7 N601@N601 J503@J503 5045211578.677 115.000000000 0 XX 2
-1.3333 17.5343 0 123 14 0 8 N601@N601 J504@J504 5045211578.677 115.000000000 0 YY 2
28.1861 9.13726 0 123 14 0 9 N601@N601 J505@J505 5045211578.677 115.000000000 0 XX 2
8.55116 43.8539 0 123 14 1 2 N602@N602 N604@N604 5045211578.677 115.000000000 0 YY 2
-10.8602 38.2632 0 123 14 1 3 N602@N602 N606@N606 5045211578.677 115.000000000 0 XX 2
-1.50242 17.4719 0 123 14 1 4 N602@N602 J501@J501 5045211578.677 115.000000000 0 YY 2
6.42066 21.5264 0 123 14 1 5 N602@N602 J502@J502 5045211578.677 115.000000000 0 XX 2
13.4137 27.4858 0 123 14 1 6 N602@N602 J506@J506 5045211578.677 115.000000000 0 YY 2
-0.768612 26.9891 0 123 14 1 7 N602@N602 J503@J503 5045211578.677 115.000000000 0 XX 2
-13.6569 22.0109 0 123 14 1 8 N602@N602 J504@J504 5045211578.677 115.000000000 0 YY 2
15.8625 13.6139 0 123 14 1 9 N602@N602 J505@J505 5045211578.677 115.000000000 0 XX 2
-19.4114 -5.59075 0 123 14 2 3 N604@N604 N606@N606 5045211578.677 115.000000000 0 YY 2
-10.0536 -26.3821 0 123 14 2 4 N604@N604 J501@J501 5045211578.677 115.000000000 0 XX 2
-2.13049 -22.3275 0 123 14 2 5 N604@N604 J502@J502 5045211578.677 115.000000000 0 YY 2
4.86254 -16.3682 0 123 14 2 6 N604@N604 J506@J506 5045211578.677 115.000000000 0 XX 2
-9.31977 -16.8649 0 123 14 2 7 N604@N604 J503@J503 5045211578.677 115.000000000 0 YY 2
-22.208 -21.8431 0 123 14 2 8 N604@N604 J504@J504 5045211578.677 115.000000000 0 XX 2
7.31132 -30.2401 0 123 14 2 9 N604@N604 J505@J505 5045211578.677 115.000000000 0 YY 2
9.35779 -20.7913 0 123 14 3 4 N606@N606 J501@J501 5045211578.677 115.000000000 0 XX 2
17.2809 -16.7368 0 123 14 3 5 N606@N606 J502@J502 5045211578.677 115.000000000 0 YY 2
24.2739 -10.7774 0 123 14 3 6 N606@N606 J506@J506 5045211578.677 115.000000000 0 XX 2
10.0916 -11.2741 0 123 14 3 7 N606@N606 J503@J503 5045211578.677 115.000000000 0 YY 2
-2.79667 -16.2523 0 123 14 3 8 N606@N606 J504@J504 5045211578.677 115.000000000 0 XX 2
26.7227 -24.6493 0 123 14 3 9 N606@N606 J505@J505 5045211578.677 115.000000000 0 YY 2
7.92309 4.05455 0 123 14 4 5 J501@J501 J502@J502 5045211578.677 115.000000000 0 XX 2
14.9161 10.0139 0 123 14 4 6 J501@J501 J506@J506 5045211578.677 115.000000000 0 YY 2
0.73381 9.5172 0 123 14 4 7 J501@J501 J503@J503 5045211578.677 115.000000000 0 XX 2
-12.1545 4.539 0 123 14 4 8 J501@J501 J504@J504 5045211578.677 115.000000000 0 YY 2
17.3649 -3.85802 0 123 14 4 9 J501@J501 J505@J505 5045211578.677 115.000000000 0 XX 2
6.99304 5.95935 0 123 14 5 6 J502@J502 J506@J506 5045211578.677 115.000000000 0 YY 2
-7.18928 5.46265 0 123 14 5 7 J502@J502 J503@J503 5045211578.677 115.000000000 0 XX 2
-20.0775 0.484447 0 123 14 5 8 J502@J502 J504@J504 5045211578.677 115.000000000 0 YY 2
9.44182 -7.91257 0 123 14 5 9 J502@J502 J505@J505 5045211578.677 115.000000000 0 XX 2
-14.1823 -0.496702 0 123 14 6 7 J506@J506 J503@J503 5045211578.677 115.000000000 0 YY 2
-27.0706 -5.4749 0 123 14 6 8 J506@J506 J504@J504 5045211578.677 115.000000000 0 XX 2
2.44878 -13.8719 0 123 14 6 9 J506@J506 J505@J505 5045211578.677 115.000000000 0 YY 2
-12.8883 -4.9782 0 123 14 7 8 J503@J503 J504@J504 5045211578.677 115.000000000 0 XX 2
16.6311 -13.3752 0 123 14 7 9 J503@J503 J505@J505 5045211578.677 115.000000000 0 YY 2
29.5194 -8.39702 0 123 14 8 9 J504@J504 J505@J505 5045211578.677 115.000000000 0 XX 2
12.3207 -4.48879 0 124 15 0 1 N601@N601 N602@N602 5045211608.677 115.000000000 0 XX 2
20.9063 39.3567 0 124 15 0 2 N601@N601 N604@N604 5045211608.677 115.000000000 0 YY 2
1.48972 33.7851 0 124 15 0 3 N601@N601 N606@N606 5045211608.677 115.000000000 0 XX 2
10.8318 12.9846 0 124 15 0 4 N601@N601 J501@J501 5045211608.677 115.000000000 0 YY 2
18.7584 17.0313 0 124 15 0 5 N601@N601 J502@J502 5045211608.677 115.000000000 0 XX 2
25.7564 22.9837 0 124 15 0 6 N601@N601 J506@J506 5045211608.677 115.000000000 0 YY 2
11.573 22.501 0 124 15 0 7 N601@N601 J503@J503 5045211608.677 115.000000000 0 XX 2
-1.31973 17.5356 0 124 15 0 8 N601@N601 J504@J504 5045211608.677 115.000000000 0 YY 2
28.1945 9.10936 0 124 15 0 9 N601@N601 J505@J505 5045211608.677 115.000000000 0 XX 2
8.5857 43.8455 0 124 15 1 2 N602@N602 N604@N604 5045211608.677 115.000000000 0 YY 2
-10.8309 38.2739 0 124 15 1 3 N602@N602 N606@N606 5045211608.677 115.000000000 0 XX 2
-1.48889 17.4734 0 124 15 1 4 N602@N602 J501@J501 5045211608.677 115.000000000 0 YY 2
6.43773 21.5201 0 124 15 1 5 N602@N602 J502@J502 5045211608.677 115.000000000 0 XX 2
13.4357 27.4725 0 124 15 1 6 N602@N602 J506@J506 5045211608.677 115.000000000 0 YY 2
-0.747626 26.9898 0 124 15 1 7 N602@N602 J503@J503 5045211608.677 115.000000000 0 XX 2
-13.6404 22.0244 0 124 15 1 8 N602@N602 J504@J504 5045211608.677 115.000000000 0 YY 2
15.8738 13.5981 0 124 15 1 9 N602@N602 J505@J505 5045211608.677 115.000000000 0 XX 2
-19.4166 -5.57154 0 124 15 2 3 N604@N604 N606@N606 5045211608.677 115.000000000 0 YY 2
-10.0746 -26.3721 0 124 15 2 4 N604@N604 J501@J501 5045211608.677 115.000000000 0 XX 2
-2.14797 -22.3254 0 124 15 2 5 N604@N604 J502@J502 5045211608.677 115.000000000 0 YY 2
4.85002 -16.373 0 124 15 2 6 N604@N604 J506@J506 5045211608.677 115.000000000 0 XX 2
-9.33332 -16.8556 0 124 15 2 7 N604@N604 J503@J503 5045211608.677 115.000000000 0 YY 2
-22.2261 -21.8211 0 124 15 2 8 N604@N604 J504@J504 5045211608.677 115.000000000 0 XX 2
7.28813 -30.2473 0 124 15 2 9 N604@N604 J505@J505 5045211608.677 115.000000000 0 YY 2
9.34204 -20.8006 0 124 15 3 4 N606@N606 J501@J501 5045211608.677 115.000000000 0 XX 2
17.2687 -16.7539 0 124 15 3 5 N606@N606 J502@J502 5045211608.677 115.000000000 0 YY 2
24.2667 -10.8014 0 124 15 3 6 N606@N606 J506@J506 5045211608.677 115.000000000 0 XX 2
10.0833 -11.2841 0 124 15 3 7 N606@N606 J503@J503 5045211608.677 115.000000000 0 YY 2
-2.80945 -16.2495 0 124 15 3 8 N606@N606 J504@J504 5045211608.677 115.000000000 0 XX 2
26.7048 -24.6758 0 124 15 3 9 N606@N606 J505@J505 5045211608.677 115.000000000 0 YY 2
7.92662 4.04671 0 124 15 4 5 J501@J501 J502@J502 5045211608.677 115.000000000 0 XX 2
14.9246 9.99913 0 124 15 4 6 J501@J501 J506@J506 5045211608.677 115.000000000 0 YY 2
0.741262 9.51647 0 124 15 4 7 J501@J501 J503@J503 5045211608.677 115.000000000 0 XX 2
-12.1515 4.55103 0 124 15 4 8 J501@J501 J504@J504 5045211608.677 115.000000000 0 YY 2
17.3627 -3.87521 0 124 15 4 9 J501@J501 J505@J505 5045211608.677 115.000000000 0 XX 2
6.998 5.95242 0 124 15 5 6 J502@J502 J506@J506 5045211608.677 115.000000000 0 YY 2
-7.18535 5.46976 0 124 15 5 7 J502@J502 J503@J503 5045211608.677 115.000000000 0 XX 2
-20.0781 0.504319 0 124 15 5 8 J502@J502 J504@J504 5045211608.677 115.000000000 0 YY 2
9.4361 -7.92192 0 124 15 5 9 J502@J502 J505@J505 5045211608.677 115.000000000 0 XX 2
-14.1833 -0.482664 0 124 15 6 7 J506@J506 J503@J503 5045211608.677 115.000000000 0 YY 2
-27.0761 -5.4481 0 124 15 6 8 J506@J506 J504@J504 5045211608.677 115.000000000 0 XX 2
2.4381 -13.8743 0 124 15 6 9 J506@J506 J505@J505 5045211608.677 115.000000000 0 YY 2
-12.8928 -4.96544 0 124 15 7 8 J503@J503 J504@J504 5045211608.677 115.000000000 0 XX 2
16.6215 -13.3917 0 124 15 7 9 J503@J503 J505@J505 5045211608.677 115.000000000 0 YY 2
29.5142 -8.42624 0 124 15 8 9 J504@J504 J505@J505 5045211608.677 115.000000000 0 XX 2
12.3177 -4.50098 0 125 16 0 1 N601@N601 N602@N602 5045211638.677 115.000000000 0 XX 2
20.9379 39.336 0 125 16 0 2 N601@N601 N604@N604 5045211638.677 115.000000000 0 YY 2
1.51606 33.7837 0 125 16 0 3 N601@N601 N606@N606 5045211638.677 115.000000000 0 XX 2
10.8423 12.9738 0 125 16 0 4 N601@N601 J501@J501 5045211638.677 115.000000000 0 YY 2
18.7724 17.0127 0 125 16 0 5 N601@N601 J502@J502 5045211638.677 115.000000000 0 XX 2
25.7754 22.9582 0 125 16 0 6 N601@N601 J506@J506 5045211638.677 115.000000000 0 YY 2
11.591 22.4896 0 125 16 0 7 N601@N601 J503@J503 5045211638.677 115.000000000 0 XX 2
-1.30615 17.5369 0 125 16 0 8 N601@N601 J504@J504 5045211638.677 115.000000000 0 YY 2
28.2028 9.08145 0 125 16 0 9 N601@N601 J505@J505 5045211638.677 115.000000000 0 XX 2
8.6202 43.837 0 125 16 1 2 N602@N602 N604@N604 5045211638.677 115.000000000 0 YY 2
-10.8016 38.2846 0 125 16 1 3 N602@N602 N606@N606 5045211638.677 115.000000000 0 XX 2
-1.47535 17.4748 0 125 16 1 4 N602@N602 J501@J501 5045211638.677 115.000000000 0 YY 2
6.45477 21.5137 0 125 16 1 5 N602@N602 J502@J502 5045211638.677 115.000000000 0 XX 2
13.4577 27.4592 0 125 16 1 6 N602@N602 J506@J506 5045211638.677 115.000000000 0 YY 2
-0.726638 26.9906 0 125 16 1 7 N602@N602 J503@J503 5045211638.677 115.000000000 0 XX 2
-13.6238 22.0379 0 125 16 1 8 N602@N602 J504@J504 5045211638.677 115.000000000 0 YY 2
15.8851 13.5824 0 125 16 1 9 N602@N602 J505@J505 5045211638.677 115.000000000 0 XX 2
-19.4218 -5.55232 0 125 16 2 3 N604@N604 N606@N606 5045211638.677 115.000000000 0 YY 2
-10.0956 -26.3621 0 125 16 2 4 N604@N604 J501@J501 5045211638.677 115.000000000 0 XX 2
-2.16544 -22.3233 0 125 16 2 5 N604@N604 J502@J502 5045211638.677 115.000000000 0 YY 2
4.83749 -16.3778 0 125 16 2 6 N604@N604 J506@J506 5045211638.677 115.000000000 0 XX 2
-9.34684 -16.8464 0 125 16 2 7 N604@N604 J503@J503 5045211638.677 115.000000000 0 YY 2
-22.244 -21.7991 0 125 16 2 8 N604@N604 J504@J504 5045211638.677 115.000000000 0 XX 2
7.2649 -30.2545 0 125 16 2 9 N604@N604 J505@J505 5045211638.677 115.000000000 0 YY 2
9.32626 -20.8098 0 125 16 3 4 N606@N606 J501@J501 5045211638.677 115.000000000 0 XX 2
17.2564 -16.7709 0 125 16 3 5 N606@N606 J502@J502 5045211638.677 115.000000000 0 YY 2
24.2593 -10.8255 0 125 16 3 6 N606@N606 J506@J506 5045211638.677 115.000000000 0 XX 2
10.075 -11.2941 0 125 16 3 7 N606@N606 J503@J503 5045211638.677 115.000000000 0 YY 2
-2.82221 -16.2468 0 125 16 3 8 N606@N606 J504@J504 5045211638.677 115.000000000 0 XX 2
26.6867 -24.7022 0 125 16 3 9 N606@N606 J505@J505 5045211638.677 115.000000000 0 YY 2
7.93011 4.03886 0 125 16 4 5 J501@J501 J502@J502 5045211638.677 115.000000000 0 XX 2
14.933 9.98436 0 125 16 4 6 J501@J501 J506@J506 5045211638.677 115.000000000 0 YY 2
0.748712 9.51573 0 125 16 4 7 J501@J501 J503@J503 5045211638.677 115.000000000 0 XX 2
-12.1485 4.56305 0 125 16 4 8 J501@J501 J504@J504 5045211638.677 115.000000000 0 YY 2
17.3605 -3.89239 0 125 16 4 9 J501@J501 J505@J505 5045211638.677 115.000000000 0 XX 2
7.00293 5.9455 0 125 16 5 6 J502@J502 J506@J506 5045211638.677 115.000000000 0 YY 2
-7.1814 5.47687 0 125 16 5 7 J502@J502 J503@J503 5045211638.677 115.000000000 0 XX 2
-20.0786 0.524192 0 125 16 5 8 J502@J502 J504@J504 5045211638.677 115.000000000 0 YY 2
9.43034 -7.93125 0 125 16 5 9 J502@J502 J505@J505 5045211638.677 115.000000000 0 XX 2
-14.1843 -0.468625 0 125 16 6 7 J506@J506 J503@J503 5045211638.677 115.000000000 0 YY 2
-27.0815 -5.4213 0 125 16 6 8 J506@J506 J504@J504 5045211638.677 115.000000000 0 XX 2
2.42741 -13.8767 0 125 16 6 9 J506@J506 J505@J505 5045211638.677 115.000000000 0 YY 2
-12.8972 -4.95268 0 125 16 7 8 J503@J503 J504@J504 5045211638.677 115.000000000 0 XX 2
16.6117 -13.4081 0 125 16 7 9 J503@J503 J505@J505 5045211638.677 115.000000000 0 YY 2
29.5089 -8.45544 0 125 16 8 9 J504@J504 J505@J505 5045211638.677 115.000000000 0 XX 2
12.3147 -4.51317 0 126 17 0 1 N601@N601 N602@N602 5045211668.677 115.000000000 0 XX 2
20.9693 39.3152 0 126 17 0 2 N601@N601 N604@N604 5045211668.677 115.000000000 0 YY 2
1.5424 33.7821 0 126 17 0 3 N601@N601 N606@N606 5045211668.677 115.000000000 0 XX 2
10.8528 12.9631 0 126 17 0 4 N601@N601 J501@J501 5045211668.677 115.000000000 0 YY 2
18.7864 16.9941 0 126 17 0 5 N601@N601 J502@J502 5045211668.677 115.000000000 0 XX 2
25.7943 22.9327 0 126 17 0 6 N601@N601 J506@J506 5045211668.677 115.000000000 0 YY 2
11.609 22.4781 0 126 17 0 7 N601@N601 J503@J503 5045211668.677 115.000000000 0 XX 2
-1.29257 17.5382 0 126 17 0 8 N601@N601 J504@J504 5045211668.677 115.000000000 0 YY 2
28.211 9.05353 0 126 17 0 9 N601@N601 J505@J505 5045211668.677 115.000000000 0 XX 2
8.65468 43.8284 0 126 17 1 2 N602@N602 N604@N604 5045211668.677 115.000000000 0 YY 2
-10.7723 38.2953 0 126 17 1 3 N602@N602 N606@N606 5045211668.677 115.000000000 0 XX 2
-1.46181 17.4763 0 126 17 1 4 N602@N602 J501@J501 5045211668.677 115.000000000 0 YY 2
6.47178 21.5073 0 126 17 1 5 N602@N602 J502@J502 5045211668.677 115.000000000 0 XX 2
13.4796 27.4458 0 126 17 1 6 N602@N602 J506@J506 5045211668.677 115.000000000 0 YY 2
-0.705647 26.9913 0 126 17 1 7 N602@N602 J503@J503 5045211668.677 115.000000000 0 XX 2
-13.6072 22.0514 0 126 17 1 8 N602@N602 J504@J504 5045211668.677 115.000000000 0 YY 2
15.8963 13.5667 0 126 17 1 9 N602@N602 J505@J505 5045211668.677 115.000000000 0 XX 2
-19.4269 -5.53309 0 126 17 2 3 N604@N604 N606@N606 5045211668.677 115.000000000 0 YY 2
-10.1165 -26.3521 0 126 17 2 4 N604@N604 J501@J501 5045211668.677 115.000000000 0 XX 2
-2.1829 -22.3211 0 126 17 2 5 N604@N604 J502@J502 5045211668.677 115.000000000 0 YY 2
4.82494 -16.3826 0 126 17 2 6 N604@N604 J506@J506 5045211668.677 115.000000000 0 XX 2
-9.36032 -16.8371 0 126 17 2 7 N604@N604 J503@J503 5045211668.677 115.000000000 0 YY 2
-22.2619 -21.777 0 126 17 2 8 N604@N604 J504@J504 5045211668.677 115.000000000 0 XX 2
7.24165 -30.2617 0 126 17 2 9 N604@N604 J505@J505 5045211668.677 115.000000000 0 YY 2
9.31045 -20.819 0 126 17 3 4 N606@N606 J501@J501 5045211668.677 115.000000000 0 XX 2
17.244 -16.788 0 126 17 3 5 N606@N606 J502@J502 5045211668.677 115.000000000 0 YY 2
24.2519 -10.8495 0 126 17 3 6 N606@N606 J506@J506 5045211668.677 115.000000000 0 XX 2
10.0666 -11.304 0 126 17 3 7 N606@N606 J503@J503 5045211668.677 115.000000000 0 YY 2
-2.83497 -16.244 0 126 17 3 8 N606@N606 J504@J504 5045211668.677 115.000000000 0 XX 2
26.6686 -24.7286 0 126 17 3 9 N606@N606 J505@J505 5045211668.677 115.000000000 0 YY 2
7.93358 4.03101 0 126 17 4 5 J501@J501 J502@J502 5045211668.677 115.000000000 0 XX 2
14.9414 9.96957 0 126 17 4 6 J501@J501 J506@J506 5045211668.677 115.000000000 0 YY 2
0.756158 9.51499 0 126 17 4 7 J501@J501 J503@J503 5045211668.677 115.000000000 0 XX 2
-12.1454 4.57508 0 126 17 4 8 J501@J501 J504@J504 5045211668.677 115.000000000 0 YY 2
17.3581 -3.90957 0 126 17 4 9 J501@J501 J505@J505 5045211668.677 115.000000000 0 XX 2
7.00784 5.93856 0 126 17 5 6 J502@J502 J506@J506 5045211668.677 115.000000000 0 YY 2
-7.17743 5.48398 0 126 17 5 7 J502@J502 J503@J503 5045211668.677 115.000000000 0 XX 2
-20.079 0.544065 0 126 17 5 8 J502@J502 J504@J504 5045211668.677 115.000000000 0 YY 2
9.42455 -7.94058 0 126 17 5 9 J502@J502 J505@J505 5045211668.677 115.000000000 0 XX 2
-14.1853 -0.454586 0 126 17 6 7 J506@J506 J503@J503 5045211668.677 115.000000000 0 YY 2
-27.0868 -5.3945 0 126 17 6 8 J506@J506 J504@J504 5045211668.677 115.000000000 0 XX 2
2.41671 -13.8791 0 126 17 6 9 J506@J506 J505@J505 5045211668.677 115.000000000 0 YY 2
-12.9016 -4.93991 0 126 17 7 8 J503@J503 J504@J504 5045211668.677 115.000000000 0 XX 2
16.602 -13.4246 0 126 17 7 9 J503@J503 J505@J505 5045211668.677 115.000000000 0 YY 2
29.5035 -8.48465 0 126 17 8 9 J504@J504 J505@J505 5045211668.677 115.000000000 0 XX 2
12.3101 -4.53119 0 127 18 0 1 N601@N601 N602@N602 5045211698.677 115.000000000 0 XX 2
21.016 39.2836 0 127 18 0 2 N601@N601 N604@N604 5045211698.677 115.000000000 0 YY 2
1.58158 33.7792 0 127 18 0 3 N601@N601 N606@N606 5045211698.677 115.000000000 0 XX 2
10.8684 12.9469 0 127 18 0 4 N601@N601 J501@J501 5045211698.677 115.000000000 0 YY 2
18.8071 16.9661 0 127 18 0 5 N601@N601 J502@J502 5045211698.677 115.000000000 0 XX 2
25.8222 22.8943 0 127 18 0 6 N601@N601 J506@J506 5045211698.677 115.000000000 0 YY 2
11.6357 22.4606 0 127 18 0 7 N601@N601 J503@J503 5045211698.677 115.000000000 0 XX 2
-1.27235 17.5397 0 127 18 0 8 N601@N601 J504@J504 5045211698.677 115.000000000 0 YY 2
28.223 9.01186 0 127 18 0 9 N601@N601 J505@J505 5045211698.677 115.000000000 0 XX 2
8.70592 43.8148 0 127 18 1 2 N602@N602 N604@N604 5045211698.677 115.000000000 0 YY 2
-10.7285 38.3104 0 127 18 1 3 N602@N602 N606@N606 5045211698.677 115.000000000 0 XX 2
-1.44164 17.4781 0 127 18 1 4 N602@N602 J501@J501 5045211698.677 115.000000000 0 YY 2
6.49705 21.4973 0 127 18 1 5 N602@N602 J502@J502 5045211698.677 115.000000000 0 XX 2
13.5121 27.4255 0 127 18 1 6 N602@N602 J506@J506 5045211698.677 115.000000000 0 YY 2
-0.674402 26.9917 0 127 18 1 7 N602@N602 J503@J503 5045211698.677 115.000000000 0 XX 2
-13.5824 22.0709 0 127 18 1 8 N602@N602 J504@J504 5045211698.677 115.000000000 0 YY 2
15.9129 13.543 0 127 18 1 9 N602@N602 J505@J505 5045211698.677 115.000000000 0 XX 2
-19.4344 -5.50441 0 127 18 2 3 N604@N604 N606@N606 5045211698.677 115.000000000 0 YY 2
-10.1476 -26.3367 0 127 18 2 4 N604@N604 J501@J501 5045211698.677 115.000000000 0 XX 2
-2.20887 -22.3174 0 127 18 2 5 N604@N604 J502@J502 5045211698.677 115.000000000 0 YY 2
4.80622 -16.3893 0 127 18 2 6 N604@N604 J506@J506 5045211698.677 115.000000000 0 XX 2
-9.38032 -16.823 0 127 18 2 7 N604@N604 J503@J503 5045211698.677 115.000000000 0 YY 2
-22.2883 -21.7439 0 127 18 2 8 N604@N604 J504@J504 5045211698.677 115.000000000 0 XX 2
7.20699 -30.2717 0 127 18 2 9 N604@N604 J505@J505 5045211698.677 115.000000000 0 YY 2
9.28685 -20.8323 0 127 18 3 4 N606@N606 J501@J501 5045211698.677 115.000000000 0 XX 2
17.2255 -16.813 0 127 18 3 5 N606@N606 J502@J502 5045211698.677 115.000000000 0 YY 2
24.2406 -10.8849 0 127 18 3 6 N606@N606 J506@J506 5045211698.677 115.000000000 0 XX 2
10.0541 -11.3186 0 127 18 3 7 N606@N606 J503@J503 5045211698.677 115.000000000 0 YY 2
-2.85393 -16.2395 0 127 18 3 8 N606@N606 J504@J504 5045211698.677 115.000000000 0 XX 2
26.6414 -24.7673 0 127 18 3 9 N606@N606 J505@J505 5045211698.677 115.000000000 0 YY 2
7.93869 4.01926 0 127 18 4 5 J501@J501 J502@J502 5045211698.677 115.000000000 0 XX 2
14.9538 9.94739 0 127 18 4 6 J501@J501 J506@J506 5045211698.677 115.000000000 0 YY 2
0.767235 9.51368 0 127 18 4 7 J501@J501 J503@J503 5045211698.677 115.000000000 0 XX 2
-12.1408 4.59284 0 127 18 4 8 J501@J501 J504@J504 5045211698.677 115.000000000 0 YY 2
17.3545 -3.93501 0 127 18 4 9 J501@J501 J505@J505 5045211698.677 115.000000000 0 XX 2
7.01509 5.92813 0 127 18 5 6 J502@J502 J506@J506 5045211698.677 115.000000000 0 YY 2
-7.17145 5.49441 0 127 18 5 7 J502@J502 J503@J503 5045211698.677 115.000000000 0 XX 2
-20.0795 0.573576 0 127 18 5 8 J502@J502 J504@J504 5045211698.677 115.000000000 0 YY 2
9.41586 -7.95428 0 127 18 5 9 J502@J502 J505@J505 5045211698.677 115.000000000 0 XX 2
-14.1865 -0.433718 0 127 18 6 7 J506@J506 J503@J503 5045211698.677 115.000000000 0 YY 2
-27.0946 -5.35456 0 127 18 6 8 J506@J506 J504@J504 5045211698.677 115.000000000 0 XX 2
2.40077 -13.8824 0 127 18 6 9 J506@J506 J505@J505 5045211698.677 115.000000000 0 YY 2
-12.908 -4.92084 0 127 18 7 8 J503@J503 J504@J504 5045211698.677 115.000000000 0 XX 2
16.5873 -13.4487 0 127 18 7 9 J503@J503 J505@J505 5045211698.677 115.000000000 0 YY 2
29.4953 -8.52785 0 127 18 8 9 J504@J504 J505@J505 5045211698.677 115.000000000 0 XX 2
12.3069 -4.54337 0 128 19 0 1 N601@N601 N602@N602 5045211728.677 115.000000000 0 XX 2
21.0472 39.2628 0 128 19 0 2 N601@N601 N604@N604 5045211728.677 115.000000000 0 YY 2
1.6079 33.7776 0 128 19 0 3 N601@N601 N606@N606 5045211728.677 115.000000000 0 XX 2
10.8788 12.9361 0 128 19 0 4 N601@N601 J501@J501 5045211728.677 115.000000000 0 YY 2
18.8209 16.9475 0 128 19 0 5 N601@N601 J502@J502 5045211728.677 115.000000000 0 XX 2
25.8409 22.8687 0 128 19 0 6 N601@N601 J506@J506 5045211728.677 115.000000000 0 YY 2
11.6535 22.449 0 128 19 0 7 N601@N601 J503@J503 5045211728.677 115.000000000 0 XX 2
-1.25875 17.541 0 128 19 0 8 N601@N601 J504@J504 5045211728.677 115.000000000 0 YY 2
28.2309 8.98392 0 128 19 0 9 N601@N601 J505@J505 5045211728.677 115.000000000 0 XX 2
8.74031 43.8061 0 128 19 1 2 N602@N602 N604@N604 5045211728.677 115.000000000 0 YY 2
-10.699 38.321 0 128 19 1 3 N602@N602 N606@N606 5045211728.677 115.000000000 0 XX 2
-1.42808 17.4795 0 128 19 1 4 N602@N602 J501@J501 5045211728.677 115.000000000 0 YY 2
6.514 21.4909 0 128 19 1 5 N602@N602 J502@J502 5045211728.677 115.000000000 0 XX 2
13.5339 27.4121 0 128 19 1 6 N602@N602 J506@J506 5045211728.677 115.000000000 0 YY 2
-0.653405 26.9924 0 128 19 1 7 N602@N602 J503@J503 5045211728.677 115.000000000 0 XX 2
-13.5657 22.0843 0 128 19 1 8 N602@N602 J504@J504 5045211728.677 115.000000000 0 YY 2
15.924 13.5273 0 128 19 1 9 N602@N602 J505@J505 5045211728.677 115.000000000 0 XX 2
-19.4393 -5.48517 0 128 19 2 3 N604@N604 N606@N606 5045211728.677 115.000000000 0 YY 2
-10.1684 -26.3266 0 128 19 2 4 N604@N604 J501@J501 5045211728.677 115.000000000 0 XX 2
-2.22631 -22.3152 0 128 19 2 5 N604@N604 J502@J502 5045211728.677 115.000000000 0 YY 2
4.79362 -16.3941 0 128 19 2 6 N604@N604 J506@J506 5045211728.677 115.000000000 0 XX 2
-9.39371 -16.8137 0 128 19 2 7 N604@N604 J503@J503 5045211728.677 115.000000000 0 YY 2
-22.306 -21.7218 0 128 19 2 8 N604@N604 J504@J504 5045211728.677 115.000000000 0 XX 2
7.18366 -30.2788 0 128 19 2 9 N604@N604 J505@J505 5045211728.677 115.000000000 0 YY 2
9.27094 -20.8415 0 128 19 3 4 N606@N606 J501@J501 5045211728.677 115.000000000 0 XX 2
17.213 -16.8301 0 128 19 3 5 N606@N606 J502@J502 5045211728.677 115.000000000 0 YY 2
24.233 -10.9089 0 128 19 3 6 N606@N606 J506@J506 5045211728.677 115.000000000 0 XX 2
10.0456 -11.3286 0 128 19 3 7 N606@N606 J503@J503 5045211728.677 115.000000000 0 YY 2
-2.86665 -16.2366 0 128 19 3 8 N606@N606 J504@J504 5045211728.677 115.000000000 0 XX 2
26.623 -24.7937 0 128 19 3 9 N606@N606 J505@J505 5045211728.677 115.000000000 0 YY 2
